Date,DomainCountryCode,AverageDocTone,NumberOfArticles,Country,Lat,Lon,NATO,REGION,CONTINENT
2022-05-30,SN,-3.039939972,173,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-05-31,SN,-3.469377892,335,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-01,SN,-2.73936976,500,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-02,SN,-3.445862637,451,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-03,SN,-4.031404417,426,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-04,SN,-3.008137695,211,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-05,SN,-2.089292243,118,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-06,SN,-2.9969347,268,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-07,SN,-3.269258129,269,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-08,SN,-4.024572486,218,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-09,SN,-3.998808441,322,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-10,SN,-2.552072469,457,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-11,SN,-4.247542067,416,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-12,SN,-2.663938976,365,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-13,SN,-3.521510054,273,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-14,SN,-3.993468563,296,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-15,SN,-2.835883864,353,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-16,SN,-2.03630952,357,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-17,SN,-3.117484189,412,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-18,SN,-0.9720648,120,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-19,SN,-0.873343614,155,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-20,SN,-3.472486517,365,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-21,SN,-3.177424992,361,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-22,SN,-3.997005119,429,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-23,SN,-3.405769953,492,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-24,SN,-3.421795561,324,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-25,SN,-4.530849632,150,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-26,SN,-2.680227906,309,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-27,SN,-3.184747918,391,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-28,SN,-3.56548863,495,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-29,SN,-2.26535692,384,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-06-30,SN,-2.530534663,403,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-01,SN,-2.975677458,542,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-02,SN,-5.703012155,253,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-03,SN,-3.870560446,303,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-04,SN,-3.535685719,409,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-05,SN,-3.714019479,515,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-06,SN,-3.234762328,337,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-07,SN,-3.459073083,492,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-08,SN,-3.709262898,449,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-09,SN,-3.64970524,212,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-10,SN,-4.761027271,186,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-11,SN,-3.303911817,205,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-12,SN,-1.800758862,151,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-13,SN,-3.654560843,159,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-14,SN,-4.518514822,253,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-15,SN,-4.653710562,327,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-16,SN,-5.221910904,150,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-17,SN,-4.236080745,153,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-18,SN,-5.02684184,289,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-19,SN,-3.214007534,199,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-20,SN,-2.424961864,324,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-21,SN,-3.536229145,235,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-22,SN,-3.854475479,360,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-23,SN,-3.001610763,201,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-24,SN,-4.836909502,76,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-25,SN,-4.385474223,175,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-26,SN,-1.896583672,156,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-27,SN,-1.780248718,238,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-28,SN,-2.744856681,239,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-29,SN,-3.035436693,296,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-30,SN,-8.261785292,101,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-07-31,SN,-5.94568606,206,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-01,SN,-2.091297038,142,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-02,SN,-4.052798452,210,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-03,SN,-2.757613618,267,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-04,SN,-3.195246744,182,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-05,SN,-3.382007934,117,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-06,SN,-3.491182105,72,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-07,SN,-3.405497575,90,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-08,SN,-3.809936516,200,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-09,SN,-0.380937919,148,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-10,SN,-2.444267416,197,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-11,SN,-3.878332256,181,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-12,SN,-3.081695199,84,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-13,SN,-2.008374662,8,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-14,SN,-2.609265405,155,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-15,SN,-2.905476376,134,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-16,SN,-4.39105943,194,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-17,SN,-2.880037427,164,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-18,SN,-2.700125604,110,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-19,SN,-3.639482025,157,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-20,SN,-2.166568602,137,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-21,SN,-3.15953948,346,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-22,SN,-3.943347159,198,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-23,SN,-3.712218947,291,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-24,SN,-3.734976763,153,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-25,SN,-4.311353792,271,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-26,SN,-4.150569963,206,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-27,SN,-2.888586381,95,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-28,SN,-4.374671135,129,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-29,SN,-2.764532651,45,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-30,SN,-4.33748325,222,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-08-31,SN,-1.630042492,134,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-01,SN,-3.710540744,183,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-02,SN,-3.391665198,119,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-03,SN,-4.696853013,97,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-04,SN,-2.54710324,43,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-05,SN,-4.139885325,88,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-06,SN,-4.294212768,142,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-07,SN,-3.075842018,135,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-08,SN,-3.400133267,118,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-09,SN,-3.418173735,124,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-10,SN,-2.927588036,132,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-11,SN,-2.317734973,245,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-12,SN,-3.342246421,243,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-13,SN,-3.749637111,272,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-14,SN,-2.857195363,291,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-15,SN,-2.445797094,247,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-16,SN,-3.384113226,270,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-17,SN,-3.927471777,118,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-18,SN,-3.898809585,80,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-19,SN,-3.360250404,317,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-20,SN,-2.923268742,387,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-21,SN,-3.447866126,438,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-22,SN,-4.447266858,334,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-23,SN,-3.574036325,228,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-24,SN,-3.630627012,248,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-25,SN,-2.431251128,119,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-26,SN,-4.702700082,172,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-27,SN,-2.830382647,210,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-28,SN,-3.877732352,209,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-29,SN,-1.32906767,193,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-09-30,SN,-2.914651132,291,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-01,SN,-2.918157616,139,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-02,SN,-1.13960016,123,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-03,SN,-4.108298914,220,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-04,SN,-1.929653546,230,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-05,SN,-3.534865206,196,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-06,SN,-3.714045203,477,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-07,SN,-2.734700225,426,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-08,SN,-2.681964044,340,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-09,SN,-3.245521813,95,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-10,SN,-4.843593398,370,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-11,SN,-4.506054271,409,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-12,SN,-3.586314649,345,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-13,SN,-3.133518972,344,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-14,SN,-3.400232487,244,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-15,SN,-4.830749572,319,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-16,SN,-5.037654356,217,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-17,SN,-5.394385646,223,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-18,SN,-4.236845747,167,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-19,SN,-4.492882161,319,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-20,SN,-2.136658356,188,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-21,SN,-4.382269239,109,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-22,SN,-5.253689621,119,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-23,SN,-6.113865683,82,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-24,SN,-6.71077786,52,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-25,SN,-3.683902789,326,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-26,SN,-2.921084858,271,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-27,SN,-3.291474844,265,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-28,SN,-5.67111451,255,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-29,SN,-3.327838619,37,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-30,SN,-1.195822684,50,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-10-31,SN,-1.967639341,144,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-01,SN,-1.668282227,140,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-02,SN,-2.636955559,171,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-03,SN,-2.139565369,170,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-04,SN,-2.527892817,159,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-05,SN,-1.551703823,22,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-06,SN,-3.971850535,118,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-07,SN,-2.646389193,206,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-08,SN,-1.746860419,147,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-09,SN,-2.567349187,118,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-10,SN,-0.828188832,125,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-12,SN,-2.020024294,313,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-13,SN,-1.005978374,171,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-14,SN,-3.288569688,300,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-15,SN,-4.046486025,420,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-16,SN,-3.584569849,467,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-11-17,SN,-4.705968884,386,Singapore,1.352083,103.819836,0,South-eastern Asia,Asia
2022-01-01,SP,-3.669895245,6,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-03,SP,0.882576946,8,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-04,SP,1.505010577,18,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-05,SP,0.923076923,13,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-06,SP,-0.899899637,9,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-07,SP,1.154864817,25,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-09,SP,-0.257731959,3,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-10,SP,0.526877418,7,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-12,SP,3.067484663,9,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-13,SP,1.709433085,14,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-14,SP,3.279422131,64,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-16,SP,0,3,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-17,SP,1.237224314,38,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-18,SP,2.545411756,51,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-19,SP,0.822216594,35,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-20,SP,1.211258527,175,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-21,SP,-3.575148663,44,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-22,SP,-1.698753991,139,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-23,SP,-0.606437387,220,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-24,SP,0.20598752,202,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-25,SP,0.539083558,40,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-26,SP,3.212172443,5,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-27,SP,-1.317122594,42,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-28,SP,0.382768476,191,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-29,SP,0.557999278,161,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-30,SP,-0.921340793,127,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-01-31,SP,0.537882519,143,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-01,SP,0.591145975,343,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-02,SP,0.483991065,119,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-03,SP,-3.669286189,31,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-04,SP,1.439543578,65,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-05,SP,2.775737556,40,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-06,SP,1.516633982,77,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-07,SP,1.497615294,50,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-08,SP,0.717415962,20,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-09,SP,-0.619195046,3,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-10,SP,1.2939557,7,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-11,SP,-2.578796562,62,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-12,SP,-2.083328401,111,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-13,SP,0.230693816,15,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-14,SP,-0.248756219,5,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-15,SP,-2.567164286,106,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-16,SP,-3.331597408,73,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-17,SP,1.005101,47,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-18,SP,0.662316212,269,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-19,SP,-4.705882353,33,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-20,SP,-1.793931491,57,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-21,SP,-3.638619014,106,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-22,SP,-3.454435102,56,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-23,SP,-2.763082653,150,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-24,SP,-2.779600829,701,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-25,SP,-2.37261171,576,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-26,SP,-2.004762514,378,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-27,SP,-2.271671454,759,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-02-28,SP,-2.422599274,984,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-01,SP,-2.280934533,539,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-02,SP,-1.588730835,615,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-03,SP,-1.320265958,532,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-04,SP,-2.439817375,372,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-05,SP,-2.278642107,396,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-06,SP,-3.383796885,132,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-07,SP,-2.035790701,525,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-08,SP,-2.952329617,460,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-09,SP,-2.154134949,337,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-10,SP,-1.659019869,344,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-11,SP,-1.779899317,249,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-12,SP,-2.937871499,221,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-13,SP,-3.273402544,118,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-14,SP,-1.584166467,377,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-15,SP,-1.540098497,340,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-16,SP,-3.179425282,168,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-17,SP,-2.044871499,218,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-18,SP,-1.72665565,418,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-19,SP,-2.035328388,131,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-20,SP,-2.70254115,152,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-21,SP,-4.155289447,220,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-22,SP,-2.257935715,219,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-23,SP,-1.787087417,234,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-24,SP,-3.660358318,233,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-25,SP,-2.870478761,195,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-26,SP,-1.737873283,117,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-27,SP,-0.615372657,93,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-28,SP,-3.061713744,139,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-29,SP,-0.218516009,326,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-30,SP,-0.845775368,260,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-03-31,SP,-0.775938318,337,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-01,SP,0.571292782,402,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-02,SP,-1.143024659,100,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-03,SP,-1.725641421,125,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-04,SP,-3.492564205,196,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-05,SP,-3.297145485,138,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-06,SP,1.298327097,137,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-07,SP,-0.536955728,157,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-08,SP,-3.07493311,50,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-09,SP,-2.990032019,76,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-10,SP,-0.868415754,46,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-11,SP,-3.871182137,48,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-12,SP,0.882470196,114,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-13,SP,-0.365437843,52,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-14,SP,-1.798293103,105,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-15,SP,-0.801864191,51,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-16,SP,0.810730236,25,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-17,SP,-0.866239976,22,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-18,SP,-4.740498773,67,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-19,SP,-2.240720888,103,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-20,SP,1.750747722,23,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-21,SP,-1.220193817,246,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-22,SP,-0.502468166,85,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-23,SP,-1.295814988,20,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-24,SP,0.089502835,41,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-25,SP,0.916543021,20,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-26,SP,-3.032971609,104,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-27,SP,-2.642009077,31,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-28,SP,0.068796881,75,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-29,SP,-2.408461646,79,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-04-30,SP,-0.053636346,9,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-05-01,SP,-2.168378391,19,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-05-02,SP,-1.643060085,30,Spain,40.463667,-3.74922,1,Southern Europe,Europe
2022-05-03,SP,-1.276387712,31,Spain,40.463667,-3.74922,1,Southern Europe,Europe
