Date,Series,Value
4/15/21,RT,88.3333
4/16/21,RT,154.6667
4/17/21,RT,136.3333
4/18/21,RT,142.6667
4/19/21,RT,176
4/20/21,RT,187.6667
4/21/21,RT,181.6667
4/22/21,RT,83.6667
4/23/21,RT,65.6667
4/24/21,RT,42.3333
4/25/21,RT,17.6667
4/26/21,RT,0
4/27/21,RT,0
4/28/21,RT,0
4/29/21,RT,0
4/30/21,RT,0
5/1/21,RT,0
5/2/21,RT,0
5/3/21,RT,0
5/4/21,RT,3
5/5/21,RT,14.6667
5/6/21,RT,23.6667
5/7/21,RT,20.6667
5/8/21,RT,10.3333
5/9/21,RT,4.3333
5/10/21,RT,31.6667
5/11/21,RT,36.6667
5/12/21,RT,33.6667
5/13/21,RT,7.6667
5/14/21,RT,5
5/15/21,RT,6
5/16/21,RT,4.6667
5/17/21,RT,4.3333
5/18/21,RT,4
5/19/21,RT,4
5/20/21,RT,0.6667
5/21/21,RT,0
5/22/21,RT,0
5/23/21,RT,0
5/24/21,RT,0
5/25/21,RT,0
5/26/21,RT,0
5/27/21,RT,0
5/28/21,RT,0
5/29/21,RT,0
5/30/21,RT,5.3333
5/31/21,RT,17
6/1/21,RT,20
6/2/21,RT,16
6/3/21,RT,5.6667
6/4/21,RT,14.6667
6/5/21,RT,17.3333
6/6/21,RT,23.3333
6/7/21,RT,38.6667
6/8/21,RT,70.6667
6/9/21,RT,86.6667
6/10/21,RT,155
6/11/21,RT,134.3333
6/12/21,RT,111
6/13/21,RT,23.3333
6/14/21,RT,17.3333
6/15/21,RT,21.3333
6/16/21,RT,51.3333
6/17/21,RT,73.3333
6/18/21,RT,73
6/19/21,RT,56.3333
6/20/21,RT,39
6/21/21,RT,38.6667
6/22/21,RT,17.3333
6/23/21,RT,37
6/24/21,RT,46.3333
6/25/21,RT,61.3333
6/26/21,RT,28
6/27/21,RT,27
6/28/21,RT,35.6667
6/29/21,RT,38.3333
6/30/21,RT,63
7/1/21,RT,45.6667
7/2/21,RT,42.6667
7/3/21,RT,6.3333
7/4/21,RT,3
7/5/21,RT,22.6667
7/6/21,RT,23
7/7/21,RT,23
7/8/21,RT,3.3333
7/9/21,RT,3
7/10/21,RT,0
7/11/21,RT,0
7/12/21,RT,0
7/13/21,RT,0
7/14/21,RT,7
7/15/21,RT,7
7/16/21,RT,11
7/17/21,RT,5
7/18/21,RT,5
7/19/21,RT,85.3333
7/20/21,RT,97.3333
7/21/21,RT,107.3333
7/22/21,RT,68.3333
7/23/21,RT,93.3333
7/24/21,RT,84.3333
7/25/21,RT,41.3333
7/26/21,RT,17.6667
7/27/21,RT,18.3333
7/28/21,RT,16.3333
7/29/21,RT,3
7/30/21,RT,1.3333
7/31/21,RT,1
8/1/21,RT,0
8/2/21,RT,29.3333
8/3/21,RT,61.6667
8/4/21,RT,73
8/5/21,RT,44.3333
8/6/21,RT,13
8/7/21,RT,2
8/8/21,RT,1.3333
8/9/21,RT,3
8/10/21,RT,6.3333
